,Open1,Open2,Open3,Open4,Open5,Low1,Low2,Low3,Low4,Low5,High1,High2,High3,High4,High5,Vol_1,Vol_2,Vol_3,Vol_4,Vol_5,Pos1,Pos2,Pos3,Pos4,Pos5,Neg1,Neg2,Neg3,Neg4,Neg5,Close1,Close2,Close3,Close4,Close5,Close
454,4105.4560546875,4105.3623046875,4156.91943359375,4879.9580078125,4971.3076171875,4094.100830078125,4096.9013671875,4155.31689453125,4876.62109375,4836.7939453125,4113.0234375,4164.953125,4905.95458984375,5307.00341796875,5063.15966796875,9045122443,10157794171,21315047816,22899891582,18251810240,0.161553454,0.228212616,0.178225419,0.171737178,0.270691194,0.838446546,0.771787384,0.821774581,0.828262822,0.729308806,4105.404296875,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375
455,4105.3623046875,4156.91943359375,4879.9580078125,4971.3076171875,4922.80615234375,4096.9013671875,4155.31689453125,4876.62109375,4836.7939453125,4919.49169921875,4164.953125,4905.95458984375,5307.00341796875,5063.15966796875,5053.509765625,10157794171,21315047816,22899891582,18251810240,16837325387,0.228212616,0.178225419,0.171737178,0.270691194,0.192290877,0.771787384,0.821774581,0.828262822,0.729308806,0.807709123,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125
456,4156.91943359375,4879.9580078125,4971.3076171875,4922.80615234375,5036.79296875,4155.31689453125,4876.62109375,4836.7939453125,4919.49169921875,4992.22216796875,4905.95458984375,5307.00341796875,5063.15966796875,5053.509765625,5205.82177734375,21315047816,22899891582,18251810240,16837325387,16929795194,0.178225419,0.171737178,0.270691194,0.192290877,0.218937005,0.821774581,0.828262822,0.729308806,0.807709123,0.781062995,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625
457,4879.9580078125,4971.3076171875,4922.80615234375,5036.79296875,5062.7939453125,4876.62109375,4836.7939453125,4919.49169921875,4992.22216796875,5050.412109375,5307.00341796875,5063.15966796875,5053.509765625,5205.82177734375,5235.1865234375,22899891582,18251810240,16837325387,16929795194,16655416140,0.171737178,0.270691194,0.192290877,0.218937005,0.201427356,0.828262822,0.729308806,0.807709123,0.781062995,0.798572644,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375
458,4971.3076171875,4922.80615234375,5036.79296875,5062.7939453125,5199.83544921875,4836.7939453125,4919.49169921875,4992.22216796875,5050.412109375,5148.2119140625,5063.15966796875,5053.509765625,5205.82177734375,5235.1865234375,5318.83642578125,18251810240,16837325387,16929795194,16655416140,17154113634,0.270691194,0.192290877,0.218937005,0.201427356,0.111827983,0.729308806,0.807709123,0.781062995,0.798572644,0.888172017,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375
459,4922.80615234375,5036.79296875,5062.7939453125,5199.83544921875,5289.91796875,4919.49169921875,4992.22216796875,5050.412109375,5148.2119140625,5167.4189453125,5053.509765625,5205.82177734375,5235.1865234375,5318.83642578125,5289.91796875,16837325387,16929795194,16655416140,17154113634,14722104361,0.192290877,0.218937005,0.201427356,0.111827983,0.107978335,0.807709123,0.781062995,0.798572644,0.888172017,0.892021665,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125
460,5036.79296875,5062.7939453125,5199.83544921875,5289.91796875,5204.10546875,4992.22216796875,5050.412109375,5148.2119140625,5167.4189453125,5193.38232421875,5205.82177734375,5235.1865234375,5318.83642578125,5289.91796875,5421.6513671875,16929795194,16655416140,17154113634,14722104361,15504590933,0.218937005,0.201427356,0.111827983,0.107978335,0.174864195,0.781062995,0.798572644,0.888172017,0.892021665,0.825135805,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875
461,5062.7939453125,5199.83544921875,5289.91796875,5204.10546875,5325.08154296875,5050.412109375,5148.2119140625,5167.4189453125,5193.38232421875,5017.29638671875,5235.1865234375,5318.83642578125,5289.91796875,5421.6513671875,5354.2255859375,16655416140,17154113634,14722104361,15504590933,16555616019,0.201427356,0.111827983,0.107978335,0.174864195,0.211866678,0.798572644,0.888172017,0.892021665,0.825135805,0.788133322,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625
462,5199.83544921875,5289.91796875,5204.10546875,5325.08154296875,5061.20068359375,5148.2119140625,5167.4189453125,5193.38232421875,5017.29638671875,4955.8525390625,5318.83642578125,5289.91796875,5421.6513671875,5354.2255859375,5103.2744140625,17154113634,14722104361,15504590933,16555616019,13675206312,0.111827983,0.107978335,0.174864195,0.211866678,0.202341003,0.888172017,0.892021665,0.825135805,0.788133322,0.797658997,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125
463,5289.91796875,5204.10546875,5325.08154296875,5061.20068359375,5088.85009765625,5167.4189453125,5193.38232421875,5017.29638671875,4955.8525390625,5061.58935546875,5289.91796875,5421.6513671875,5354.2255859375,5103.2744140625,5127.1220703125,14722104361,15504590933,16555616019,13675206312,10823289598,0.107978335,0.174864195,0.211866678,0.202341003,0.158673289,0.892021665,0.825135805,0.788133322,0.797658997,0.841326711,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875
464,5204.10546875,5325.08154296875,5061.20068359375,5088.85009765625,5095.7587890625,5193.38232421875,5017.29638671875,4955.8525390625,5061.58935546875,5053.568359375,5421.6513671875,5354.2255859375,5103.2744140625,5127.1220703125,5184.01611328125,15504590933,16555616019,13675206312,10823289598,10391952498,0.174864195,0.211866678,0.202341003,0.158673289,0.197066663,0.825135805,0.788133322,0.797658997,0.841326711,0.802933337,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375
465,5325.08154296875,5061.20068359375,5088.85009765625,5095.7587890625,5167.32177734375,5017.29638671875,4955.8525390625,5061.58935546875,5053.568359375,5024.0693359375,5354.2255859375,5103.2744140625,5127.1220703125,5184.01611328125,5196.60693359375,16555616019,13675206312,10823289598,10391952498,12290155061,0.211866678,0.202341003,0.158673289,0.197066663,0.190413801,0.788133322,0.797658997,0.841326711,0.802933337,0.809586199,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375,5235.5595703125
466,5061.20068359375,5088.85009765625,5095.7587890625,5167.32177734375,5066.57763671875,4955.8525390625,5061.58935546875,5053.568359375,5024.0693359375,5055.19482421875,5103.2744140625,5127.1220703125,5184.01611328125,5196.60693359375,5238.9453125,13675206312,10823289598,10391952498,12290155061,11618660197,0.202341003,0.158673289,0.197066663,0.190413801,0.215964943,0.797658997,0.841326711,0.802933337,0.809586199,0.784035057,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375,5235.5595703125,5251.93798828125
467,5088.85009765625,5095.7587890625,5167.32177734375,5066.57763671875,5236.13525390625,5061.58935546875,5053.568359375,5024.0693359375,5055.19482421875,5219.20556640625,5127.1220703125,5184.01611328125,5196.60693359375,5238.9453125,5274.275390625,10823289598,10391952498,12290155061,11618660197,12438480677,0.158673289,0.197066663,0.190413801,0.215964943,0.236267274,0.841326711,0.802933337,0.809586199,0.784035057,0.763732726,5096.58642578125,5167.72216796875,5067.1083984375,5235.5595703125,5251.93798828125,5298.3857421875
468,5095.7587890625,5167.32177734375,5066.57763671875,5236.13525390625,5251.48046875,5053.568359375,5024.0693359375,5055.19482421875,5219.20556640625,5250.5068359375,5184.01611328125,5196.60693359375,5238.9453125,5274.275390625,5319.986328125,10391952498,12290155061,11618660197,12438480677,13256489918,0.197066663,0.190413801,0.215964943,0.236267274,0.171618458,0.802933337,0.809586199,0.784035057,0.763732726,0.828381542,5167.72216796875,5067.1083984375,5235.5595703125,5251.93798828125,5298.3857421875,5303.8125
469,5167.32177734375,5066.57763671875,5236.13525390625,5251.48046875,5298.154296875,5024.0693359375,5055.19482421875,5219.20556640625,5250.5068359375,5233.3349609375,5196.60693359375,5238.9453125,5274.275390625,5319.986328125,5336.68017578125,12290155061,11618660197,12438480677,13256489918,13780238655,0.190413801,0.215964943,0.236267274,0.171618458,0.182315296,0.809586199,0.784035057,0.763732726,0.828381542,0.817684704,5067.1083984375,5235.5595703125,5251.93798828125,5298.3857421875,5303.8125,5337.88623046875
470,5066.57763671875,5236.13525390625,5251.48046875,5298.154296875,5304.16064453125,5055.19482421875,5219.20556640625,5250.5068359375,5233.3349609375,5295.8779296875,5238.9453125,5274.275390625,5319.986328125,5336.68017578125,5358.49072265625,11618660197,12438480677,13256489918,13780238655,13169647522,0.215964943,0.236267274,0.171618458,0.182315296,0.172132507,0.784035057,0.763732726,0.828381542,0.817684704,0.827867493,5235.5595703125,5251.93798828125,5298.3857421875,5303.8125,5337.88623046875,5314.53125
471,5236.13525390625,5251.48046875,5298.154296875,5304.16064453125,5335.87890625,5219.20556640625,5250.5068359375,5233.3349609375,5295.8779296875,5257.33935546875,5274.275390625,5319.986328125,5336.68017578125,5358.49072265625,5359.9248046875,12438480677,13256489918,13780238655,13169647522,13731844223,0.236267274,0.171618458,0.182315296,0.172132507,0.169192155,0.763732726,0.828381542,0.817684704,0.827867493,0.830807845,5251.93798828125,5298.3857421875,5303.8125,5337.88623046875,5314.53125,5399.365234375
472,5251.48046875,5298.154296875,5304.16064453125,5335.87890625,5312.49462890625,5250.5068359375,5233.3349609375,5295.8779296875,5257.33935546875,5280.27685546875,5319.986328125,5336.68017578125,5358.49072265625,5359.9248046875,5422.6875,13256489918,13780238655,13169647522,13731844223,14601631648,0.171618458,0.182315296,0.172132507,0.169192155,0.20654007,0.828381542,0.817684704,0.827867493,0.830807845,0.79345993,5298.3857421875,5303.8125,5337.88623046875,5314.53125,5399.365234375,5572.3623046875
473,5298.154296875,5304.16064453125,5335.87890625,5312.49462890625,5399.36572265625,5233.3349609375,5295.8779296875,5257.33935546875,5280.27685546875,5389.40869140625,5336.68017578125,5358.49072265625,5359.9248046875,5422.6875,5633.80224609375,13780238655,13169647522,13731844223,14601631648,15867308108,0.182315296,0.172132507,0.169192155,0.20654007,0.227097381,0.817684704,0.827867493,0.830807845,0.79345993,0.772902619,5303.8125,5337.88623046875,5314.53125,5399.365234375,5572.3623046875,5464.86669921875
474,5304.16064453125,5335.87890625,5312.49462890625,5399.36572265625,5571.50830078125,5295.8779296875,5257.33935546875,5280.27685546875,5389.40869140625,5418.26318359375,5358.49072265625,5359.9248046875,5422.6875,5633.80224609375,5642.04443359375,13169647522,13731844223,14601631648,15867308108,17048033399,0.172132507,0.169192155,0.20654007,0.227097381,0.187612525,0.827867493,0.830807845,0.79345993,0.772902619,0.812387475,5337.88623046875,5314.53125,5399.365234375,5572.3623046875,5464.86669921875,5210.515625
475,5335.87890625,5312.49462890625,5399.36572265625,5571.50830078125,5466.5244140625,5257.33935546875,5280.27685546875,5389.40869140625,5418.26318359375,5181.3388671875,5359.9248046875,5422.6875,5633.80224609375,5642.04443359375,5542.23828125,13731844223,14601631648,15867308108,17048033399,15330283408,0.169192155,0.20654007,0.227097381,0.187612525,0.152886924,0.830807845,0.79345993,0.772902619,0.812387475,0.847113076,5314.53125,5399.365234375,5572.3623046875,5464.86669921875,5210.515625,5279.34814453125
476,5312.49462890625,5399.36572265625,5571.50830078125,5466.5244140625,5210.3046875,5280.27685546875,5389.40869140625,5418.26318359375,5181.3388671875,5177.36865234375,5422.6875,5633.80224609375,5642.04443359375,5542.23828125,5383.63427734375,14601631648,15867308108,17048033399,15330283408,16812108040,0.20654007,0.227097381,0.187612525,0.152886924,0.175155927,0.79345993,0.772902619,0.812387475,0.847113076,0.824844073,5399.365234375,5572.3623046875,5464.86669921875,5210.515625,5279.34814453125,5268.291015625
477,5399.36572265625,5571.50830078125,5466.5244140625,5210.3046875,5279.47119140625,5389.40869140625,5418.26318359375,5181.3388671875,5177.36865234375,5233.6357421875,5633.80224609375,5642.04443359375,5542.23828125,5383.63427734375,5310.75,15867308108,17048033399,15330283408,16812108040,13111274675,0.227097381,0.187612525,0.152886924,0.175155927,0.226881165,0.772902619,0.812387475,0.847113076,0.824844073,0.773118835,5572.3623046875,5464.86669921875,5210.515625,5279.34814453125,5268.291015625,5285.13916015625
478,5571.50830078125,5466.5244140625,5210.3046875,5279.47119140625,5271.74658203125,5418.26318359375,5181.3388671875,5177.36865234375,5233.6357421875,5255.68359375,5642.04443359375,5542.23828125,5383.63427734375,5310.75,5326.23193359375,17048033399,15330283408,16812108040,13111274675,12819992056,0.187612525,0.152886924,0.175155927,0.226881165,0.212959278,0.812387475,0.847113076,0.824844073,0.773118835,0.787040722,5464.86669921875,5210.515625,5279.34814453125,5268.291015625,5285.13916015625,5247.3525390625
479,5466.5244140625,5210.3046875,5279.47119140625,5271.74658203125,5284.8583984375,5181.3388671875,5177.36865234375,5233.6357421875,5255.68359375,5216.48779296875,5542.23828125,5383.63427734375,5310.75,5326.23193359375,5311.27490234375,15330283408,16812108040,13111274675,12819992056,13735490672,0.152886924,0.175155927,0.226881165,0.212959278,0.228441112,0.847113076,0.824844073,0.773118835,0.787040722,0.771558888,5210.515625,5279.34814453125,5268.291015625,5285.13916015625,5247.3525390625,5350.7265625
480,5210.3046875,5279.47119140625,5271.74658203125,5284.8583984375,5247.72607421875,5177.36865234375,5233.6357421875,5255.68359375,5216.48779296875,5224.18994140625,5383.63427734375,5310.75,5326.23193359375,5311.27490234375,5363.25732421875,16812108040,13111274675,12819992056,13735490672,13878964574,0.175155927,0.226881165,0.212959278,0.228441112,0.239916706,0.824844073,0.773118835,0.787040722,0.771558888,0.760083294,5279.34814453125,5268.291015625,5285.13916015625,5247.3525390625,5350.7265625,5402.697265625
481,5279.47119140625,5271.74658203125,5284.8583984375,5247.72607421875,5350.91455078125,5233.6357421875,5255.68359375,5216.48779296875,5224.18994140625,5347.64599609375,5310.75,5326.23193359375,5311.27490234375,5363.25732421875,5418.00390625,13111274675,12819992056,13735490672,13878964574,13679528236,0.226881165,0.212959278,0.228441112,0.239916706,0.178164708,0.773118835,0.787040722,0.771558888,0.760083294,0.821835292,5268.291015625,5285.13916015625,5247.3525390625,5350.7265625,5402.697265625,5505.28369140625
482,5271.74658203125,5284.8583984375,5247.72607421875,5350.91455078125,5402.4228515625,5255.68359375,5216.48779296875,5224.18994140625,5347.64599609375,5394.21728515625,5326.23193359375,5311.27490234375,5363.25732421875,5418.00390625,5522.2626953125,12819992056,13735490672,13878964574,13679528236,14644460907,0.212959278,0.228441112,0.239916706,0.178164708,0.18682676,0.787040722,0.771558888,0.760083294,0.821835292,0.81317324,5285.13916015625,5247.3525390625,5350.7265625,5402.697265625,5505.28369140625,5768.28955078125
483,5284.8583984375,5247.72607421875,5350.91455078125,5402.4228515625,5505.55224609375,5216.48779296875,5224.18994140625,5347.64599609375,5394.21728515625,5490.20166015625,5311.27490234375,5363.25732421875,5418.00390625,5522.2626953125,5865.8818359375,13735490672,13878964574,13679528236,14644460907,18720780006,0.228441112,0.239916706,0.178164708,0.18682676,0.183206288,0.771558888,0.760083294,0.821835292,0.81317324,0.816793712,5247.3525390625,5350.7265625,5402.697265625,5505.28369140625,5768.28955078125,5831.16748046875
484,5247.72607421875,5350.91455078125,5402.4228515625,5505.55224609375,5769.20263671875,5224.18994140625,5347.64599609375,5394.21728515625,5490.20166015625,5645.46923828125,5363.25732421875,5418.00390625,5522.2626953125,5865.8818359375,5886.8935546875,13878964574,13679528236,14644460907,18720780006,17567780766,0.239916706,0.178164708,0.18682676,0.183206288,0.227230246,0.760083294,0.821835292,0.81317324,0.816793712,0.772769754,5350.7265625,5402.697265625,5505.28369140625,5768.28955078125,5831.16748046875,5795.70849609375
485,5350.91455078125,5402.4228515625,5505.55224609375,5769.20263671875,5831.068359375,5347.64599609375,5394.21728515625,5490.20166015625,5645.46923828125,5708.03515625,5418.00390625,5522.2626953125,5865.8818359375,5886.8935546875,5833.86279296875,13679528236,14644460907,18720780006,17567780766,14808830723,0.178164708,0.18682676,0.183206288,0.227230246,0.204466345,0.821835292,0.81317324,0.816793712,0.772769754,0.795533655,5402.697265625,5505.28369140625,5768.28955078125,5831.16748046875,5795.70849609375,5746.80712890625
486,5402.4228515625,5505.55224609375,5769.20263671875,5831.068359375,5791.693359375,5394.21728515625,5490.20166015625,5645.46923828125,5708.03515625,5653.6875,5522.2626953125,5865.8818359375,5886.8935546875,5833.86279296875,5802.95751953125,14644460907,18720780006,17567780766,14808830723,15737171804,0.18682676,0.183206288,0.227230246,0.204466345,0.205288908,0.81317324,0.816793712,0.772769754,0.795533655,0.794711092,5505.28369140625,5768.28955078125,5831.16748046875,5795.70849609375,5746.80712890625,5829.50146484375
487,5505.55224609375,5769.20263671875,5831.068359375,5791.693359375,5745.59912109375,5490.20166015625,5645.46923828125,5708.03515625,5653.6875,5741.39599609375,5865.8818359375,5886.8935546875,5833.86279296875,5802.95751953125,5988.17822265625,18720780006,17567780766,14808830723,15737171804,18026409033,0.183206288,0.227230246,0.204466345,0.205288908,0.164179539,0.816793712,0.772769754,0.795533655,0.794711092,0.835820461,5768.28955078125,5831.16748046875,5795.70849609375,5746.80712890625,5829.50146484375,5982.45751953125
488,5769.20263671875,5831.068359375,5791.693359375,5745.59912109375,5849.4814453125,5645.46923828125,5708.03515625,5653.6875,5741.39599609375,5794.7158203125,5886.8935546875,5833.86279296875,5802.95751953125,5988.17822265625,5989.98095703125,17567780766,14808830723,15737171804,18026409033,15320605300,0.227230246,0.204466345,0.205288908,0.164179539,0.153336978,0.772769754,0.795533655,0.794711092,0.835820461,0.846663022,5831.16748046875,5795.70849609375,5746.80712890625,5829.50146484375,5982.45751953125,6174.52880859375
489,5831.068359375,5791.693359375,5745.59912109375,5849.4814453125,5982.31640625,5708.03515625,5653.6875,5741.39599609375,5794.7158203125,5982.31640625,5833.86279296875,5802.95751953125,5988.17822265625,5989.98095703125,6183.0390625,14808830723,15737171804,18026409033,15320605300,16784645411,0.204466345,0.205288908,0.164179539,0.153336978,0.22097886,0.795533655,0.794711092,0.835820461,0.846663022,0.77902114,5795.70849609375,5746.80712890625,5829.50146484375,5982.45751953125,6174.52880859375,6378.84912109375
490,5791.693359375,5745.59912109375,5849.4814453125,5982.31640625,6175.82275390625,5653.6875,5741.39599609375,5794.7158203125,5982.31640625,6161.51904296875,5802.95751953125,5988.17822265625,5989.98095703125,6183.0390625,6434.61767578125,15737171804,18026409033,15320605300,16784645411,19419875368,0.205288908,0.164179539,0.153336978,0.22097886,0.225914204,0.794711092,0.835820461,0.846663022,0.77902114,0.774085796,5746.80712890625,5829.50146484375,5982.45751953125,6174.52880859375,6378.84912109375,7204.771484375
491,5745.59912109375,5849.4814453125,5982.31640625,6175.82275390625,6379.6669921875,5741.39599609375,5794.7158203125,5982.31640625,6161.51904296875,6375.69873046875,5988.17822265625,5989.98095703125,6183.0390625,6434.61767578125,7333.0029296875,18026409033,15320605300,16784645411,19419875368,28867562329,0.164179539,0.153336978,0.22097886,0.225914204,0.178167539,0.835820461,0.846663022,0.77902114,0.774085796,0.821832461,5829.50146484375,5982.45751953125,6174.52880859375,6378.84912109375,7204.771484375,6972.37158203125
492,5849.4814453125,5982.31640625,6175.82275390625,6379.6669921875,7203.50732421875,5794.7158203125,5982.31640625,6161.51904296875,6375.69873046875,6815.77099609375,5989.98095703125,6183.0390625,6434.61767578125,7333.0029296875,7503.8720703125,15320605300,16784645411,19419875368,28867562329,27773333680,0.153336978,0.22097886,0.225914204,0.178167539,0.234525206,0.846663022,0.77902114,0.774085796,0.821832461,0.765474794,5982.45751953125,6174.52880859375,6378.84912109375,7204.771484375,6972.37158203125,7814.9150390625
493,5982.31640625,6175.82275390625,6379.6669921875,7203.50732421875,6971.17822265625,5982.31640625,6161.51904296875,6375.69873046875,6815.77099609375,6898.2822265625,6183.0390625,6434.61767578125,7333.0029296875,7503.8720703125,8047.4130859375,16784645411,19419875368,28867562329,27773333680,28677672181,0.22097886,0.225914204,0.178167539,0.234525206,0.24555175,0.77902114,0.774085796,0.821832461,0.765474794,0.75444825,6174.52880859375,6378.84912109375,7204.771484375,6972.37158203125,7814.9150390625,7994.416015625
494,6175.82275390625,6379.6669921875,7203.50732421875,6971.17822265625,7807.88427734375,6161.51904296875,6375.69873046875,6815.77099609375,6898.2822265625,7696.39111328125,6434.61767578125,7333.0029296875,7503.8720703125,8047.4130859375,8268.712890625,19419875368,28867562329,27773333680,28677672181,32031452227,0.225914204,0.178167539,0.234525206,0.24555175,0.238861354,0.774085796,0.821832461,0.765474794,0.75444825,0.761138646,6378.84912109375,7204.771484375,6972.37158203125,7814.9150390625,7994.416015625,8205.16796875
495,6379.6669921875,7203.50732421875,6971.17822265625,7807.88427734375,7989.37451171875,6375.69873046875,6815.77099609375,6898.2822265625,7696.39111328125,7899.10693359375,7333.0029296875,7503.8720703125,8047.4130859375,8268.712890625,8216.423828125,28867562329,27773333680,28677672181,32031452227,28344112920,0.178167539,0.234525206,0.24555175,0.238861354,0.23552045,0.821832461,0.765474794,0.75444825,0.761138646,0.76447955,7204.771484375,6972.37158203125,7814.9150390625,7994.416015625,8205.16796875,7884.9091796875
496,7203.50732421875,6971.17822265625,7807.88427734375,7989.37451171875,8194.5009765625,6815.77099609375,6898.2822265625,7696.39111328125,7899.10693359375,7729.6083984375,7503.8720703125,8047.4130859375,8268.712890625,8216.423828125,8320.82421875,27773333680,28677672181,32031452227,28344112920,33167197581,0.234525206,0.24555175,0.238861354,0.23552045,0.161540365,0.765474794,0.75444825,0.761138646,0.76447955,0.838459635,6972.37158203125,7814.9150390625,7994.416015625,8205.16796875,7884.9091796875,7343.8955078125
497,6971.17822265625,7807.88427734375,7989.37451171875,8194.5009765625,7886.92578125,6898.2822265625,7696.39111328125,7899.10693359375,7729.6083984375,7038.12451171875,8047.4130859375,8268.712890625,8216.423828125,8320.82421875,7929.1455078125,28677672181,32031452227,28344112920,33167197581,30066644905,0.24555175,0.238861354,0.23552045,0.161540365,0.208384067,0.75444825,0.761138646,0.76447955,0.838459635,0.791615933,7814.9150390625,7994.416015625,8205.16796875,7884.9091796875,7343.8955078125,7271.2080078125
498,7807.88427734375,7989.37451171875,8194.5009765625,7886.92578125,7341.66455078125,7696.39111328125,7899.10693359375,7729.6083984375,7038.12451171875,7251.50439453125,8268.712890625,8216.423828125,8320.82421875,7929.1455078125,7447.27197265625,32031452227,28344112920,33167197581,30066644905,21354286562,0.238861354,0.23552045,0.161540365,0.208384067,0.18293235,0.761138646,0.76447955,0.838459635,0.791615933,0.81706765,7994.416015625,8205.16796875,7884.9091796875,7343.8955078125,7271.2080078125,8197.689453125
499,7989.37451171875,8194.5009765625,7886.92578125,7341.66455078125,7267.962890625,7899.10693359375,7729.6083984375,7038.12451171875,7251.50439453125,7267.962890625,8216.423828125,8320.82421875,7929.1455078125,7447.27197265625,8261.94140625,28344112920,33167197581,30066644905,21354286562,25902422040,0.23552045,0.161540365,0.208384067,0.18293235,0.250591636,0.76447955,0.838459635,0.791615933,0.81706765,0.749408364,8205.16796875,7884.9091796875,7343.8955078125,7271.2080078125,8197.689453125,7978.30908203125
500,8194.5009765625,7886.92578125,7341.66455078125,7267.962890625,8196.923828125,7729.6083984375,7038.12451171875,7251.50439453125,7267.962890625,7678.78173828125,8320.82421875,7929.1455078125,7447.27197265625,8261.94140625,8200.9677734375,33167197581,30066644905,21354286562,25902422040,23843404340,0.161540365,0.208384067,0.18293235,0.250591636,0.158496116,0.838459635,0.791615933,0.81706765,0.749408364,0.841503884,7884.9091796875,7343.8955078125,7271.2080078125,8197.689453125,7978.30908203125,7963.32763671875
501,7886.92578125,7341.66455078125,7267.962890625,8196.923828125,7977.96923828125,7038.12451171875,7251.50439453125,7267.962890625,7678.78173828125,7843.33984375,7929.1455078125,7447.27197265625,8261.94140625,8200.9677734375,8062.16796875,30066644905,21354286562,25902422040,23843404340,25127245056,0.208384067,0.18293235,0.250591636,0.158496116,0.18723609,0.791615933,0.81706765,0.749408364,0.841503884,0.81276391,7343.8955078125,7271.2080078125,8197.689453125,7978.30908203125,7963.32763671875,7680.06640625
502,7341.66455078125,7267.962890625,8196.923828125,7977.96923828125,7956.2919921875,7251.50439453125,7267.962890625,7678.78173828125,7843.33984375,7615.9873046875,7447.27197265625,8261.94140625,8200.9677734375,8062.16796875,7997.6123046875,21354286562,25902422040,23843404340,25127245056,24719473175,0.18293235,0.250591636,0.158496116,0.18723609,0.170403862,0.81706765,0.749408364,0.841503884,0.81276391,0.829596138,7271.2080078125,8197.689453125,7978.30908203125,7963.32763671875,7680.06640625,7881.8466796875
503,7267.962890625,8196.923828125,7977.96923828125,7956.2919921875,7677.26904296875,7267.962890625,7678.78173828125,7843.33984375,7615.9873046875,7533.19677734375,8261.94140625,8200.9677734375,8062.16796875,7997.6123046875,7943.79150390625,25902422040,23843404340,25127245056,24719473175,24457107820,0.250591636,0.158496116,0.18723609,0.170403862,0.252138551,0.749408364,0.841503884,0.81276391,0.829596138,0.747861449,8197.689453125,7978.30908203125,7963.32763671875,7680.06640625,7881.8466796875,7987.37158203125
504,8196.923828125,7977.96923828125,7956.2919921875,7677.26904296875,7881.6953125,7678.78173828125,7843.33984375,7615.9873046875,7533.19677734375,7824.44873046875,8200.9677734375,8062.16796875,7997.6123046875,7943.79150390625,8140.7197265625,23843404340,25127245056,24719473175,24457107820,25919126991,0.158496116,0.18723609,0.170403862,0.252138551,0.167613982,0.841503884,0.81276391,0.829596138,0.747861449,0.832386018,7978.30908203125,7963.32763671875,7680.06640625,7881.8466796875,7987.37158203125,8052.5439453125
505,7977.96923828125,7956.2919921875,7677.26904296875,7881.6953125,7991.88525390625,7843.33984375,7615.9873046875,7533.19677734375,7824.44873046875,7965.97607421875,8062.16796875,7997.6123046875,7943.79150390625,8140.7197265625,8117.92578125,25127245056,24719473175,24457107820,25919126991,22256813107,0.18723609,0.170403862,0.252138551,0.167613982,0.241376267,0.81276391,0.829596138,0.747861449,0.832386018,0.758623733,7963.32763671875,7680.06640625,7881.8466796875,7987.37158203125,8052.5439453125,8673.2158203125
506,7956.2919921875,7677.26904296875,7881.6953125,7991.88525390625,8055.2060546875,7615.9873046875,7533.19677734375,7824.44873046875,7965.97607421875,7924.67041015625,7997.6123046875,7943.79150390625,8140.7197265625,8117.92578125,8687.5205078125,24719473175,24457107820,25919126991,22256813107,26677970091,0.170403862,0.252138551,0.167613982,0.241376267,0.211123901,0.829596138,0.747861449,0.832386018,0.758623733,0.788876099,7680.06640625,7881.8466796875,7987.37158203125,8052.5439453125,8673.2158203125,8805.7783203125
507,7677.26904296875,7881.6953125,7991.88525390625,8055.2060546875,8674.072265625,7533.19677734375,7824.44873046875,7965.97607421875,7924.67041015625,8668.705078125,7943.79150390625,8140.7197265625,8117.92578125,8687.5205078125,8907.1748046875,24457107820,25919126991,22256813107,26677970091,27949839564,0.252138551,0.167613982,0.241376267,0.211123901,0.178313506,0.747861449,0.832386018,0.758623733,0.788876099,0.821686494,7881.8466796875,7987.37158203125,8052.5439453125,8673.2158203125,8805.7783203125,8719.9619140625
508,7881.6953125,7991.88525390625,8055.2060546875,8674.072265625,8802.7578125,7824.44873046875,7965.97607421875,7924.67041015625,8668.705078125,8634.7216796875,8140.7197265625,8117.92578125,8687.5205078125,8907.1748046875,8807.0166015625,25919126991,22256813107,26677970091,27949839564,24226919267,0.167613982,0.241376267,0.211123901,0.178313506,0.235334114,0.832386018,0.758623733,0.788876099,0.821686494,0.764665886,7987.37158203125,8052.5439453125,8673.2158203125,8805.7783203125,8719.9619140625,8659.4873046875
